age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48.0,Male,Married,Graduate,53800.0,Private,21.9,Mid-size,Rented,13400.0,3,2,5400.0,17000.0,4900.0,10900.0,4200.0,Yes,12600.0,627.0,187000.0,56800.0,Home Appliances EMI,38000.0,30,Not_Eligible,500.0
38.0,Male,Married,Graduate,42100.0,Private,0.5,MNC,Rented,10400.0,3,2,14900.0,0.0,5900.0,8800.0,6600.0,No,0.0,677.0,336300.0,148000.0,Vehicle EMI,1.355e+06,74,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,70000.0,Self-employed,0.7,Mid-size,Rented,13100.0,2,1,2600.0,0.0,6200.0,13400.0,5200.0,Yes,17900.0,530.0,197500.0,97800.0,Education EMI,147000.0,17,Not_Eligible,1827.0
38.0,Female,Married,Post Graduate,54300.0,Private,16.0,Large Indian,Rented,14000.0,3,2,4800.0,13700.0,6700.0,9600.0,5500.0,No,0.0,709.0,244100.0,71300.0,Personal Loan EMI,100000.0,48,Not_Eligible,500.0
38.0,Female,Married,Professional,32200.0,Private,0.5,Mid-size,Family,0.0,5,4,10600.0,0.0,2900.0,6400.0,5500.0,No,0.0,691.0,187900.0,68500.0,Personal Loan EMI,748000.0,27,Not_Eligible,2720.0
48.0,Male,Single,Post Graduate,50200.0,Government,6.4,MNC,Rented,8700.0,1,0,0.0,0.0,3300.0,10200.0,5800.0,No,0.0,773.0,212900.0,62100.0,Education EMI,302000.0,28,High_Risk,14652.0
32.0,Female,Single,Graduate,18000.0,Private,7.0,Large Indian,Rented,3100.0,1,0,0.0,0.0,1800.0,3300.0,1300.0,Yes,4600.0,711.0,105300.0,61100.0,Home Appliances EMI,120000.0,20,Not_Eligible,1365.0
32.0,Female,Married,Post Graduate,30900.0,Private,2.0,Startup,Own,0.0,3,2,7000.0,0.0,2100.0,6800.0,3900.0,No,0.0,704.0,153300.0,50700.0,E-commerce Shopping EMI,111000.0,9,Not_Eligible,5550.0
38.0,Male,Single,Graduate,67600.0,Self-employed,0.9,Large Indian,Own,0.0,1,0,0.0,0.0,7500.0,11100.0,10400.0,No,0.0,672.0,323400.0,188700.0,E-commerce Shopping EMI,175000.0,8,Not_Eligible,17370.0
38.0,MALE,Single,Graduate,52700.0,Government,1.6,Small,Rented,8900.0,2,1,0.0,0.0,3900.0,10000.0,9300.0,No,0.0,731.0,375000.0,102900.0,Vehicle EMI,1.2e+06,74,Not_Eligible,11330.0
48.0,Female,Married,Professional,59000.0,Private,0.5,MNC,Own,0.0,5,4,0.0,0.0,4700.0,9300.0,6100.0,Yes,12900.0,768.0,313500.0,154100.0,Education EMI,60000.0,25,Eligible,8736.0
58.0,Female,Married,High School,67100.0,Private,6.9,Large Indian,Rented,12800.0,3,2,9000.0,0.0,6700.0,13600.0,9300.0,Yes,13400.0,628.0,264200.0,74200.0,Personal Loan EMI,758000.0,48,Not_Eligible,644.0
38.0,female,Married,Graduate,57900.0,Private,0.7,Mid-size,Rented,11000.0,4,3,5000.0,0.0,6600.0,9000.0,11300.0,No,0.0,811.0,198600.0,49100.0,Personal Loan EMI,791000.0,58,Not_Eligible,7200.0
38.0,Male,Married,Graduate,46400.0,Private,7.9,MNC,Family,0.0,3,2,7600.0,0.0,2600.0,11900.0,4000.0,No,0.0,732.0,91000.0,40100.0,E-commerce Shopping EMI,100000.0,20,Eligible,8120.0
48.0,Female,Married,Post Graduate,80300.0,Private,10.3,MNC,Own,0.0,4,3,0.0,0.0,8500.0,14700.0,15200.0,Yes,21100.0,702.0,621600.0,296500.0,Vehicle EMI,204000.0,80,Eligible,8008.0
48.0,Male,Married,Graduate,35800.0,Private,13.5,MNC,Rented,6800.0,3,2,0.0,0.0,4400.0,9500.0,4200.0,Yes,10600.0,696.0,114900.0,45500.0,Education EMI,106000.0,40,Not_Eligible,500.0
48.0,Male,Married,High School,25200.0,Private,8.9,Startup,Own,0.0,2,1,0.0,8700.0,1900.0,4900.0,3200.0,No,0.0,600.0,79800.0,35700.0,Home Appliances EMI,263000.0,35,Not_Eligible,2600.0
32.0,Male,Married,Post Graduate,113400.0,Government,0.5,MNC,Rented,32600.0,5,4,6800.0,0.0,8400.0,32400.0,20900.0,No,0.0,735.0,311800.0,164600.0,Home Appliances EMI,172000.0,24,Not_Eligible,6150.0
48.0,Male,Married,Graduate,74800.0,Private,5.9,Mid-size,Rented,18500.0,5,4,0.0,0.0,9000.0,15100.0,14300.0,No,0.0,603.0,389500.0,155700.0,Home Appliances EMI,154000.0,13,Not_Eligible,7160.0
38.0,Male,Married,High School,44200.0,Private,8.7,Startup,Family,0.0,4,3,8200.0,0.0,5100.0,12300.0,5700.0,No,0.0,720.0,304300.0,69500.0,E-commerce Shopping EMI,102000.0,11,Not_Eligible,7095.0
27.0,Male,Married,Graduate,18000.0,Private,2.4,Large Indian,Own,0.0,3,2,0.0,12700.0,2200.0,4200.0,3500.0,No,0.0,758.0,24400.0,10400.0,Vehicle EMI,330000.0,55,Not_Eligible,500.0
27.0,Male,Single,Graduate,49300.0,Government,1.4,Startup,Family,0.0,3,2,9700.0,0.0,4400.0,10200.0,7100.0,No,0.0,700.0,218400.0,91800.0,Vehicle EMI,850000.0,79,Not_Eligible,8950.0
38.0,Female,Single,Graduate,66200.0,Private,4.4,MNC,Rented,20000.0,2,1,0.0,0.0,5600.0,13100.0,7700.0,No,0.0,647.0,193200.0,98000.0,Personal Loan EMI,948000.0,23,Not_Eligible,7920.0
32.0,Female,Married,Professional,160200.0,Private,0.6,Startup,Rented,30400.0,4,3,0.0,0.0,12000.0,40600.0,10500.0,No,0.0,740.0,759600.0,376500.0,Personal Loan EMI,481000.0,31,Eligible,26680.0
27.0,Male,Single,Graduate,95500.0,Self-employed,0.6,Mid-size,Family,0.0,2,1,0.0,22200.0,8300.0,25500.0,12900.0,No,0.0,782.0,580000.0,338300.0,Education EMI,228000.0,43,Eligible,15800.4
48.0,Female,Married,High School,47100.0,Private,2.5,Large Indian,Own,0.0,3,2,13800.0,0.0,3600.0,8000.0,6500.0,No,0.0,734.0,212100.0,46900.0,E-commerce Shopping EMI,120000.0,5,Not_Eligible,7600.0
48.0,Female,Married,Post Graduate,79300.0,Private,7.4,Mid-size,Family,16599.0,2,1,0.0,18500.0,10400.0,18500.0,8000.0,Yes,9700.0,822.0,195500.0,67700.0,Education EMI,421000.0,35,Not_Eligible,5964.0
32.0,Male,Married,High School,20600.0,Government,0.7,Large Indian,Family,0.0,2,1,6900.0,0.0,1700.0,4200.0,2400.0,Yes,2500.0,811.0,32300.0,16500.0,E-commerce Shopping EMI,155000.0,11,Not_Eligible,974.4
32.0,Female,Married,Professional,51200.0,Private,0.5,Small,Own,0.0,3,2,6500.0,0.0,2900.0,9300.0,4200.0,No,0.0,733.0,303500.0,136500.0,Vehicle EMI,718000.0,45,Not_Eligible,11320.0
27.0,Male,Single,Graduate,100500.0,Private,0.5,Large Indian,Family,0.0,2,1,8200.0,0.0,9900.0,26200.0,18000.0,Yes,28200.0,803.0,628700.0,249100.0,Vehicle EMI,1.193e+06,34,Not_Eligible,3696.0
48.0,Female,Married,Post Graduate,94600.0,Private,15.0,Mid-size,Own,0.0,3,2,0.0,0.0,6800.0,15200.0,15800.0,No,0.0,738.0,50900.0,13800.0,Vehicle EMI,566000.0,46,Eligible,22720.0
48.0,Male,Married,Professional,131700.0,Private,15.4,Mid-size,Family,0.0,2,1,7900.0,24900.0,8700.0,37000.0,13100.0,No,0.0,773.0,723200.0,171400.0,Home Appliances EMI,113000.0,8,Eligible,24060.0
38.0,Male,Married,Post Graduate,71400.0,Private,3.2,Mid-size,Own,0.0,4,3,7800.0,0.0,6800.0,19600.0,5800.0,No,0.0,691.0,389100.0,112900.0,E-commerce Shopping EMI,69000.0,24,Eligible,15700.0
58.0,Male,Married,High School,14400.0,Private,8.6,Startup,Own,0.0,2,1,10300.0,0.0,1200.0,4300.0,2100.0,Yes,2000.0,999.0,113800.0,25100.0,Personal Loan EMI,920000.0,35,Not_Eligible,500.0
48.0,Male,Married,Professional,35500.0,Self-employed,0.5,Mid-size,Own,0.0,4,3,13900.0,0.0,3200.0,6800.0,3700.0,No,0.0,725.0,175900.0,77200.0,Home Appliances EMI,188000.0,32,Not_Eligible,3555.0
38.0,Male,Married,Professional,60000.0,Private,0.7,Large Indian,Own,0.0,2,1,11900.0,5800.0,8700.0,10000.0,9500.0,No,0.0,696.0,101000.0,56400.0,Home Appliances EMI,186000.0,27,Not_Eligible,4512.0
48.0,Male,Married,Graduate,51900.0,Government,3.3,Large Indian,Family,0.0,4,3,14700.0,0.0,4500.0,12900.0,8400.0,Yes,10100.0,752.0,308100.0,98600.0,E-commerce Shopping EMI,107000.0,13,Not_Eligible,600.6
32.0,Female,Married,Professional,62100.0,Private,0.7,MNC,Family,0.0,3,2,7900.0,0.0,8200.0,11700.0,11900.0,Yes,8900.0,588.0,422200.0,89200.0,Home Appliances EMI,90000.0,23,Not_Eligible,3326.4
32.0,Female,Single,Professional,53400.0,Private,10.0,Startup,Rented,10700.0,1,0,0.0,0.0,6300.0,9500.0,6400.0,No,0.0,738.0,343500.0,144500.0,Home Appliances EMI,29000.0,36,Eligible,11275.0
32.0,Male,Married,High School,58000.0,Government,0.8,Startup,Own,0.0,4,3,0.0,0.0,7700.0,15500.0,8300.0,No,0.0,817.0,255300.0,94600.0,Home Appliances EMI,45000.0,26,Eligible,15900.0
48.0,Female,Married,Professional,27000.0,Private,1.5,Large Indian,Rented,9300.0,4,3,0.0,0.0,3500.0,4300.0,2600.0,Yes,5900.0,639.0,47100.0,13300.0,Education EMI,186000.0,12,Not_Eligible,500.0
48.0,Female,Married,Graduate,97900.0,Government,26.0,Startup,Family,0.0,3,2,9500.0,20100.0,9400.0,29300.0,15800.0,No,0.0,755.0,70000.0,29100.0,Personal Loan EMI,593000.0,32,Not_Eligible,7286.4
32.0,Male,Single,Graduate,38800.0,Self-employed,10.0,MNC,Rented,11600.0,3,2,0.0,0.0,2500.0,11500.0,5700.0,No,0.0,716.0,281000.0,110900.0,Home Appliances EMI,25000.0,22,Eligible,3712.5
32.0,Male,Married,Post Graduate,88900.0,Government,10.0,Startup,Rented,14400.0,2,1,12900.0,0.0,5100.0,13600.0,12100.0,Yes,20700.0,716.0,380100.0,190600.0,E-commerce Shopping EMI,138000.0,14,Not_Eligible,3888.5
32.0,Male,Single,Graduate,65100.0,Private,1.7,MNC,Family,0.0,2,1,10900.0,0.0,5700.0,10500.0,10600.0,Yes,10800.0,513.0,487700.0,168700.0,Education EMI,458000.0,25,Not_Eligible,3195.5
32.0,Male,Married,High School,28300.0,Private,2.6,MNC,Family,0.0,2,1,8700.0,16200.0,4100.0,7700.0,4700.0,Yes,8300.0,674.0,56800.0,33900.0,E-commerce Shopping EMI,15000.0,19,Not_Eligible,500.0
48.0,Female,Married,Graduate,62900.0,Private,20.1,Startup,Rented,15300.0,4,3,0.0,13400.0,4500.0,10400.0,11200.0,No,0.0,830.0,217200.0,109000.0,Home Appliances EMI,138000.0,8,Not_Eligible,4860.0
38.0,Male,Married,Professional,112600.0,Private,4.3,Mid-size,Family,0.0,4,3,14400.0,0.0,10000.0,17200.0,14700.0,No,0.0,793.0,793100.0,433000.0,Home Appliances EMI,97000.0,26,Eligible,37158.0
38.0,Female,Married,High School,38300.0,Private,4.6,MNC,Rented,11400.0,2,1,5600.0,0.0,5100.0,6500.0,3600.0,No,0.0,555.0,184300.0,49600.0,E-commerce Shopping EMI,63000.0,10,Not_Eligible,2440.0
48.0,Male,Married,Graduate,98000.0,Private,8.1,Large Indian,Own,0.0,5,4,0.0,15800.0,6000.0,14800.0,10400.0,No,0.0,689.0,164700.0,42200.0,Personal Loan EMI,201000.0,43,Eligible,20400.0
32.0,Female,Single,Graduate,29500.0,Government,0.5,Small,Own,,2,1,11800.0,0.0,1600.0,7300.0,5000.0,Yes,7300.0,605.0,41600.0,,Vehicle EMI,931000.0,56,Not_Eligible,500.0
32.0,Male,Married,Graduate,18000.0,Private,4.5,Mid-size,Rented,2800.0,3,2,2300.0,0.0,2200.0,3900.0,2300.0,Yes,2700.0,658.0,140100.0,83100.0,E-commerce Shopping EMI,101000.0,3,Not_Eligible,693.0
38.0,Male,Married,Graduate,49000.0,Self-employed,1.9,MNC,Rented,12600.0,2,1,6800.0,13600.0,6900.0,13000.0,6000.0,No,0.0,626.0,43200.0,24600.0,Personal Loan EMI,107000.0,60,Not_Eligible,500.0
32.0,Female,Married,High School,29900.0,Private,1.9,Mid-size,Rented,5500.0,3,2,0.0,20100.0,2000.0,8600.0,3100.0,Yes,7200.0,615.0,28600.0,16200.0,Personal Loan EMI,807000.0,33,Not_Eligible,500.0
32.0,Male,Married,Graduate,34000.0,Private,3.2,Large Indian,Rented,11200.0,3,2,0.0,22300.0,2200.0,8700.0,2700.0,Yes,8100.0,633.0,265000.0,131600.0,Home Appliances EMI,44000.0,26,Not_Eligible,500.0
58.0,Male,Married,Post Graduate,23400.0,Private,4.2,Mid-size,Own,0.0,4,3,5600.0,7200.0,2700.0,3900.0,2300.0,Yes,3400.0,690.0,53500.0,23400.0,E-commerce Shopping EMI,24000.0,10,Not_Eligible,500.0
32.0,Male,Married,Professional,60900.0,Private,1.9,Mid-size,Rented,19700.0,2,1,12000.0,0.0,9000.0,14200.0,8200.0,Yes,10300.0,693.0,51000.0,27600.0,Personal Loan EMI,568000.0,50,Not_Eligible,500.0
58.0,Male,Married,High School,37500.0,Private,10.6,Mid-size,Rented,7300.0,2,1,0.0,11800.0,4000.0,9500.0,5900.0,No,0.0,639.0,226000.0,68100.0,Vehicle EMI,239000.0,48,Not_Eligible,500.0
38.0,Male,Married,Professional,71700.0,Private,9.1,MNC,Family,0.0,3,2,13300.0,0.0,7200.0,16400.0,12000.0,No,0.0,681.0,449400.0,247800.0,Home Appliances EMI,114000.0,30,Eligible,12540.0
32.0,Male,Single,,47300.0,Self-employed,2.4,Small,Rented,8300.0,2,1,0.0,18400.0,2500.0,7700.0,7500.0,Yes,5100.0,658.0,164600.0,94100.0,Vehicle EMI,615000.0,49,Not_Eligible,500.0
38.0,Male,Married,Graduate,30600.0,Private,12.1,Large Indian,Own,0.0,2,1,0.0,12800.0,1700.0,9100.0,4200.0,No,0.0,676.0,134900.0,68600.0,Vehicle EMI,1.3e+06,59,Not_Eligible,1400.0
48.0,Male,Married,Graduate,71200.0,Private,5.7,MNC,Rented,16000.0,3,2,12600.0,6400.0,10100.0,13300.0,6800.0,Yes,12600.0,651.0,479300.0,259400.0,Education EMI,163000.0,43,Not_Eligible,500.0
38.0,Male,Married,Graduate,80800.0,Private,1.3,Large Indian,Own,0.0,4,3,8300.0,0.0,6500.0,17900.0,9200.0,No,0.0,735.0,204600.0,75600.0,E-commerce Shopping EMI,11000.0,8,Eligible,19450.0
27.0,Female,Married,Post Graduate,69600.0,Private,0.7,Mid-size,Own,0.0,5,4,6600.0,0.0,4600.0,10700.0,7000.0,No,0.0,776.0,249700.0,78300.0,Education EMI,200000.0,19,Eligible,19536.0
38.0,Male,Married,Graduate,40400.0,Government,4.7,Mid-size,Own,0.0,3,2,3200.0,15100.0,3200.0,6700.0,3700.0,No,0.0,743.0,194000.0,59400.0,Vehicle EMI,1.095e+06,42,Not_Eligible,4675.0
38.0,Female,Married,Post Graduate,50300.0,Private,10.2,Large Indian,Rented,16300.0,2,1,0.0,16900.0,6100.0,9700.0,3300.0,No,0.0,590.0,108900.0,46000.0,Education EMI,431000.0,15,Not_Eligible,500.0
48.0,Male,Single,Graduate,67433.0,Private,21.9,Large Indian,Rented,20600.0,1,0,0.0,0.0,10300.0,12300.0,3700.0,Yes,18500.0,761.0,434200.0,180500.0,Vehicle EMI,800000.0,13,Not_Eligible,1848.0
32.0,Female,Married,Graduate,54400.0,Private,4.8,Large Indian,Rented,8700.0,3,2,14900.0,15600.0,2800.0,13700.0,9300.0,No,0.0,753.0,83900.0,48400.0,Personal Loan EMI,688000.0,29,Not_Eligible,500.0
32.0,Male,Married,Graduate,29000.0,Self-employed,2.3,MNC,Own,0.0,3,2,14200.0,0.0,2300.0,8200.0,3500.0,Yes,8400.0,537.0,99300.0,38300.0,Education EMI,428000.0,46,Not_Eligible,500.0
38.0,Male,Married,Graduate,63100.0,Government,14.3,Mid-size,Rented,14800.0,4,3,14000.0,0.0,3300.0,17400.0,5800.0,Yes,11300.0,661.0,322600.0,86000.0,Education EMI,147000.0,46,Not_Eligible,500.0
38.0,Female,Married,High School,20600.0,Government,3.6,Startup,Own,0.0,2,1,0.0,0.0,1500.0,5800.0,1100.0,No,0.0,744.0,145400.0,84000.0,Vehicle EMI,318000.0,81,Eligible,7381.0
27.0,Male,Married,Graduate,31300.0,Private,1.3,Small,Rented,7400.0,4,3,2400.0,0.0,3000.0,9200.0,6000.0,Yes,5900.0,627.0,190200.0,59900.0,Personal Loan EMI,856000.0,45,Not_Eligible,500.0
48.0,Female,Married,Graduate,41600.0,Private,4.9,MNC,Own,0.0,4,3,3600.0,0.0,5400.0,8800.0,4000.0,Yes,12400.0,565.0,118600.0,36000.0,Education EMI,465000.0,30,Not_Eligible,2072.0
48.0,Male,Married,Graduate,105600.0,Private,0.7,Large Indian,Rented,30400.0,3,2,3000.0,0.0,7400.0,22300.0,15500.0,No,0.0,718.0,825700.0,281300.0,Personal Loan EMI,760000.0,45,Not_Eligible,11880.0
58.0,Male,Married,High School,50600.0,Private,8.4,Mid-size,Rented,9000.0,2,1,5500.0,0.0,5800.0,11000.0,7700.0,No,0.0,671.0,40300.0,13000.0,Education EMI,147000.0,45,High_Risk,4640.0
32.0,Male,Married,Post Graduate,64200.0,Private,1.4,Small,Own,0.0,5,4,10400.0,0.0,4600.0,13900.0,11400.0,Yes,17700.0,597.0,253100.0,151500.0,Home Appliances EMI,66000.0,9,Not_Eligible,1736.0
32.0,Male,Married,Graduate,41600.0,Private,10.0,Large Indian,Rented,6800.0,4,3,3500.0,0.0,4200.0,8600.0,6900.0,No,0.0,755.0,134500.0,31800.0,Vehicle EMI,490000.0,38,Not_Eligible,6960.0
32.0,Female,Married,Graduate,61800.0,Private,2.3,MNC,Own,0.0,4,3,0.0,7500.0,5000.0,11800.0,3600.0,Yes,9000.0,700.0,395000.0,121700.0,Home Appliances EMI,227000.0,9,Not_Eligible,9586.5
38.0,Male,Married,Post Graduate,64300.0,Private,9.6,Large Indian,Rented,19700.0,4,3,7500.0,0.0,5400.0,17300.0,8900.0,Yes,8400.0,747.0,219200.0,116000.0,Home Appliances EMI,28000.0,20,Not_Eligible,500.0
32.0,Male,Married,Professional,85500.0,Government,2.0,Startup,Rented,28800.0,4,3,5100.0,0.0,9900.0,19300.0,8500.0,No,0.0,804.0,299800.0,63000.0,E-commerce Shopping EMI,181000.0,5,Not_Eligible,8340.0
32.0,Female,Married,Graduate,42900.0,Private,2.9,Mid-size,Own,0.0,4,3,6000.0,21300.0,3700.0,11800.0,5000.0,Yes,6900.0,601.0,154000.0,37600.0,Education EMI,231000.0,35,Not_Eligible,500.0
32.0,Female,Married,Graduate,35100.0,Private,2.8,MNC,Rented,11200.0,4,3,0.0,12800.0,5200.0,10200.0,4900.0,Yes,5800.0,584.0,171900.0,48100.0,Education EMI,102000.0,36,Not_Eligible,500.0
38.0,Male,Married,Graduate,94200.0,Private,0.5,Large Indian,Family,0.0,3,2,0.0,0.0,8300.0,21000.0,15300.0,No,0.0,614.0,501300.0,108800.0,Home Appliances EMI,298000.0,17,Not_Eligible,15872.0
48.0,Male,Married,Post Graduate,76100.0,Private,2.7,Large Indian,Rented,25200.0,3,2,9400.0,0.0,8900.0,17400.0,9000.0,No,0.0,723.0,320800.0,88700.0,Home Appliances EMI,184000.0,16,Not_Eligible,3100.0
48.0,Female,Married,Graduate,27800.0,Private,6.2,MNC,Own,0.0,4,3,0.0,0.0,2200.0,6700.0,5100.0,Yes,4100.0,678.0,47200.0,21000.0,Home Appliances EMI,119000.0,10,Not_Eligible,2716.0
38.0,Female,Married,Graduate,56800.0,Private,1.6,Startup,Rented,17200.0,3,2,9600.0,0.0,6000.0,16300.0,7500.0,No,0.0,722.0,363700.0,189200.0,Vehicle EMI,639000.0,70,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,84900.0,Private,20.5,Mid-size,Family,0.0,5,4,11800.0,15300.0,10400.0,19400.0,10300.0,Yes,21500.0,814.0,,29100.0,E-commerce Shopping EMI,19000.0,16,Not_Eligible,500.0
38.0,Male,Married,Graduate,18000.0,Private,3.0,Large Indian,Family,0.0,3,2,0.0,16500.0,2400.0,3900.0,3300.0,No,0.0,609.0,17600.0,7800.0,Home Appliances EMI,41000.0,29,Not_Eligible,500.0
48.0,Male,Married,Graduate,49600.0,Private,3.2,Large Indian,Family,0.0,4,3,0.0,0.0,3300.0,8400.0,4600.0,No,0.0,631.0,124300.0,61500.0,Personal Loan EMI,741000.0,13,Not_Eligible,13320.0
38.0,Male,Married,Graduate,17300.0,Private,2.0,Mid-size,Family,0.0,4,3,8600.0,0.0,1600.0,4400.0,3100.0,Yes,2400.0,0.0,67100.0,14000.0,E-commerce Shopping EMI,107000.0,24,Not_Eligible,500.0
58.0,Male,Single,High School,25300.0,Private,3.0,Large Indian,Own,0.0,1,0,0.0,0.0,3200.0,6800.0,4700.0,Yes,4800.0,679.0,117600.0,53100.0,Home Appliances EMI,248000.0,23,Not_Eligible,2030.0
39.0,Male,Single,Post Graduate,61476.0,Private,0.9,Mid-size,Own,0.0,1,0,0.0,0.0,3900.0,16400.0,9300.0,Yes,15100.0,574.0,193800.0,49800.0,Education EMI,497000.0,31,Not_Eligible,3763.2
48.0,Male,Married,Professional,45800.0,Private,5.6,Large Indian,Rented,13800.0,4,3,0.0,18200.0,2400.0,9200.0,6400.0,Yes,9300.0,608.0,240800.0,80200.0,E-commerce Shopping EMI,195000.0,12,Not_Eligible,500.0
48.0,Male,Married,Graduate,61500.0,Private,26.0,Large Indian,Rented,14300.0,3,2,0.0,0.0,9200.0,12900.0,5200.0,No,0.0,587.0,194900.0,69300.0,Personal Loan EMI,110000.0,25,Eligible,7960.0
38.0,Male,Married,Professional,34400.0,Private,10.4,Mid-size,Own,0.0,3,2,2700.0,0.0,4700.0,6100.0,5900.0,No,0.0,688.0,132800.0,28300.0,Personal Loan EMI,124000.0,53,Eligible,7500.0
38.0,Female,Married,Graduate,37400.0,Government,13.4,Large Indian,Rented,6000.0,4,3,0.0,0.0,3900.0,10200.0,2200.0,Yes,4000.0,663.0,229000.0,119000.0,Education EMI,433000.0,17,Not_Eligible,4700.85
48.0,Male,Married,Post Graduate,96800.0,Private,4.7,Large Indian,Own,0.0,3,2,4500.0,0.0,12500.0,17900.0,5600.0,No,0.0,810.0,614400.0,149700.0,Home Appliances EMI,298000.0,21,Eligible,37158.0
38.0,Male,Married,Graduate,15000.0,Private,1.6,MNC,Own,0.0,2,1,0.0,0.0,1700.0,3000.0,2200.0,Yes,2300.0,712.0,23400.0,9300.0,Home Appliances EMI,274000.0,31,Not_Eligible,1624.0
38.0,Male,Married,Graduate,71300.0,Private,6.4,Startup,Own,0.0,3,2,10700.0,6200.0,5900.0,11700.0,11500.0,No,0.0,596.0,122000.0,32500.0,Personal Loan EMI,162000.0,38,Eligible,8096.0
32.0,Male,Married,Graduate,49400.0,Private,3.1,Startup,Rented,14500.0,2,1,0.0,0.0,5500.0,14000.0,8900.0,No,0.0,762.0,277900.0,127400.0,E-commerce Shopping EMI,145000.0,11,Not_Eligible,3900.0
38.0,Male,Married,Graduate,89300.0,Government,0.9,Large Indian,Family,0.0,3,2,0.0,11700.0,11100.0,22300.0,16000.0,Yes,19900.0,801.0,456200.0,190600.0,E-commerce Shopping EMI,37000.0,21,Eligible,3486.0
48.0,Male,Married,Professional,65900.0,Government,18.8,MNC,Rented,21300.0,3,2,0.0,0.0,5700.0,18800.0,5500.0,Yes,12100.0,766.0,370900.0,142600.0,Home Appliances EMI,113000.0,28,Not_Eligible,1155.0
48.0,Male,Married,Professional,56800.0,Private,7.0,Startup,Family,0.0,2,1,11500.0,0.0,3700.0,15500.0,6700.0,Yes,14400.0,701.0,163700.0,82400.0,Education EMI,489000.0,25,Not_Eligible,1750.0
48.0,Female,Married,Graduate,68000.0,Private,17.8,Large Indian,Own,0.0,2,1,12400.0,0.0,4400.0,11000.0,13500.0,No,0.0,745.0,409100.0,206700.0,E-commerce Shopping EMI,165000.0,24,Eligible,14685.0
27.0,MALE,Married,Post Graduate,40800.0,Government,1.1,Large Indian,Rented,9100.0,4,3,14500.0,17500.0,4300.0,7000.0,7300.0,Yes,7700.0,593.0,105400.0,30500.0,E-commerce Shopping EMI,166000.0,19,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,44700.0,Government,0.6,Mid-size,Rented,7100.0,4,3,6800.0,7000.0,3200.0,7900.0,3700.0,No,0.0,744.0,182800.0,54000.0,Education EMI,455000.0,37,Not_Eligible,4500.0
32.0,Male,Married,Professional,89400.0,Private,1.6,Startup,Own,0.0,3,2,0.0,16800.0,5200.0,24800.0,16500.0,Yes,17900.0,709.0,463000.0,185000.0,E-commerce Shopping EMI,69000.0,9,Not_Eligible,2870.0
32.0,Female,Married,Graduate,33100.0,Private,2.8,MNC,Own,0.0,5,4,0.0,0.0,1900.0,8900.0,5100.0,No,0.0,724.0,263800.0,88500.0,E-commerce Shopping EMI,58000.0,8,High_Risk,9460.0
38.0,Male,Single,Post Graduate,59600.0,Government,1.4,Startup,Rented,11800.0,3,2,0.0,0.0,5500.0,14000.0,11500.0,No,0.0,695.0,406400.0,99100.0,Education EMI,285000.0,45,High_Risk,9240.0
32.0,Female,Single,Graduate,29600.0,Private,2.7,MNC,Own,0.0,3,2,2900.0,21000.0,2400.0,8200.0,2800.0,No,0.0,643.0,144900.0,66900.0,E-commerce Shopping EMI,151000.0,10,Not_Eligible,500.0
27.0,Female,Single,Graduate,46700.0,Private,1.5,Large Indian,Rented,7300.0,2,1,0.0,0.0,3400.0,8800.0,3100.0,Yes,10100.0,626.0,25200.0,5100.0,E-commerce Shopping EMI,165000.0,16,Not_Eligible,3136.0
38.0,Male,Married,Post Graduate,88600.0,Private,3.0,MNC,Own,6490.0,3,2,0.0,0.0,6700.0,19500.0,16100.0,No,0.0,850.0,542600.0,170900.0,E-commerce Shopping EMI,123000.0,18,Eligible,30558.0
38.0,Female,Married,Post Graduate,33000.0,Private,0.5,Mid-size,Rented,11400.0,4,3,13500.0,9300.0,2600.0,6200.0,6200.0,No,0.0,729.0,44700.0,12200.0,Vehicle EMI,967000.0,55,Not_Eligible,500.0
48.0,Male,Married,High School,41700.0,Government,17.4,Large Indian,Family,0.0,3,2,8900.0,21200.0,4500.0,9300.0,2200.0,Yes,11800.0,764.0,42300.0,24800.0,Personal Loan EMI,944000.0,42,Not_Eligible,500.0
48.0,Female,Married,Post Graduate,38500.0,Private,1.5,MNC,Rented,12800.0,2,1,5400.0,0.0,2200.0,10900.0,5000.0,No,0.0,749.0,148800.0,84500.0,Personal Loan EMI,770000.0,27,Not_Eligible,1100.0
38.0,Male,Married,High School,29600.0,Private,1.5,Mid-size,Rented,5500.0,4,3,5900.0,0.0,3100.0,5500.0,5700.0,No,0.0,704.0,209100.0,81900.0,Home Appliances EMI,121000.0,35,Not_Eligible,2145.0
38.0,Male,Married,Professional,60100.0,Private,0.5,Small,Own,0.0,3,2,0.0,0.0,7700.0,9900.0,9300.0,No,0.0,761.0,365700.0,171000.0,E-commerce Shopping EMI,165000.0,15,Eligible,17529.6
